"","Site","Station","Parametre"
"9509","Bassin Chézine BO3","BO3 - sortie / BO3_03","Mirex (= Perchlordecone)"
"9510","Bassin Chézine BO3","BO3 - sortie / BO3_03","Métoxychlore"
"9511","Bassin Chézine BO3","BO3 - sortie / BO3_03","Méthacriphos"
"9512","Bassin Chézine BO3","BO3 - sortie / BO3_03","Mefenpyr diéthyl"
"9513","Bassin Chézine BO3","BO3 - sortie / BO3_03","Malathion"
"9514","Bassin Chézine BO3","BO3 - sortie / BO3_03","Lindane (=HCH gamma)"
"9515","Bassin Chézine BO3","BO3 - sortie / BO3_03","Lambda Cyhalothrine"
"9516","Bassin Chézine BO3","BO3 - sortie / BO3_03","Krésoxim méthyl"
"9517","Bassin Chézine BO3","BO3 - sortie / BO3_03","Isophenphos"
"9518","Bassin Chézine BO3","BO3 - sortie / BO3_03","Isodrine"
"9519","Bassin Chézine BO3","BO3 - sortie / BO3_03","Iodofenphos"
"9520","Bassin Chézine BO3","BO3 - sortie / BO3_03","Hexachlorobutadiène 1.3"
"9521","Bassin Chézine BO3","BO3 - sortie / BO3_03","Heptachlore epoxyde (Trans)"
"9522","Bassin Chézine BO3","BO3 - sortie / BO3_03","Heptachlore epoxyde (Cis)"
"9523","Bassin Chézine BO3","BO3 - sortie / BO3_03","Heptachlore"
"9524","Bassin Chézine BO3","BO3 - sortie / BO3_03","HCH epsilon"
"9525","Bassin Chézine BO3","BO3 - sortie / BO3_03","HCH delta"
"9526","Bassin Chézine BO3","BO3 - sortie / BO3_03","HCH bêta"
"9527","Bassin Chézine BO3","BO3 - sortie / BO3_03","HCH alpha"
"9528","Bassin Chézine BO3","BO3 - sortie / BO3_03","HCH (somme"
"9529","Bassin Chézine BO3","BO3 - sortie / BO3_03","HCB (Hexachlorobenzene)"
"9530","Bassin Chézine BO3","BO3 - sortie / BO3_03","Fonofos"
"9531","Bassin Chézine BO3","BO3 - sortie / BO3_03","Fluroxypyr méthyl heptyl ester"
"9532","Bassin Chézine BO3","BO3 - sortie / BO3_03","Flurochloridone"
"9533","Bassin Chézine BO3","BO3 - sortie / BO3_03","Flumioxazine"
"9534","Bassin Chézine BO3","BO3 - sortie / BO3_03","Fludioxonil"
"9535","Bassin Chézine BO3","BO3 - sortie / BO3_03","Fipronil sulfone"
"9536","Bassin Chézine BO3","BO3 - sortie / BO3_03","Fipronil"
"9537","Bassin Chézine BO3","BO3 - sortie / BO3_03","Fenvalerate"
"9538","Bassin Chézine BO3","BO3 - sortie / BO3_03","Fenthion"
"9539","Bassin Chézine BO3","BO3 - sortie / BO3_03","Fenpropathrine"
"9540","Bassin Chézine BO3","BO3 - sortie / BO3_03","Fénoxaprop éthyl (dont Fénoxaprop P"
"9541","Bassin Chézine BO3","BO3 - sortie / BO3_03","Fenitrothion"
"9542","Bassin Chézine BO3","BO3 - sortie / BO3_03","Fenchlorphos"
"9543","Bassin Chézine BO3","BO3 - sortie / BO3_03","Famoxadone"
"9544","Bassin Chézine BO3","BO3 - sortie / BO3_03","Etrimfos"
"9545","Bassin Chézine BO3","BO3 - sortie / BO3_03","Etofenprox"
"9546","Bassin Chézine BO3","BO3 - sortie / BO3_03","Ethofumésate"
"9547","Bassin Chézine BO3","BO3 - sortie / BO3_03","Ethion (=diéthion)"
"9548","Bassin Chézine BO3","BO3 - sortie / BO3_03","Endrine"
"9549","Bassin Chézine BO3","BO3 - sortie / BO3_03","Endosulfan sulfate"
"9550","Bassin Chézine BO3","BO3 - sortie / BO3_03","Endosulfan II (bêta)"
"9551","Bassin Chézine BO3","BO3 - sortie / BO3_03","Endosulfan I (alpha)"
"9552","Bassin Chézine BO3","BO3 - sortie / BO3_03","Endosulfan (somme alpha + bêta)"
"9553","Bassin Chézine BO3","BO3 - sortie / BO3_03","Disulfoton"
"9554","Bassin Chézine BO3","BO3 - sortie / BO3_03","Dieldrine"
"9555","Bassin Chézine BO3","BO3 - sortie / BO3_03","Dicofol (op'+pp')"
"9556","Bassin Chézine BO3","BO3 - sortie / BO3_03","Diclofop méthyl"
"9557","Bassin Chézine BO3","BO3 - sortie / BO3_03","Dichlorvos"
"9558","Bassin Chézine BO3","BO3 - sortie / BO3_03","Dichlofenthion"
"9559","Bassin Chézine BO3","BO3 - sortie / BO3_03","Dichlobenil"
"9560","Bassin Chézine BO3","BO3 - sortie / BO3_03","Diazinon"
"9561","Bassin Chézine BO3","BO3 - sortie / BO3_03","Deltaméthrine"
"9562","Bassin Chézine BO3","BO3 - sortie / BO3_03","DDT 4.4 (pp')"
"9563","Bassin Chézine BO3","BO3 - sortie / BO3_03","DDT 2.4 (op')"
"9564","Bassin Chézine BO3","BO3 - sortie / BO3_03","DDE 4.4 (pp')"
"9565","Bassin Chézine BO3","BO3 - sortie / BO3_03","DDE 2.4 (op')"
"9566","Bassin Chézine BO3","BO3 - sortie / BO3_03","DDD 4.4 (pp')"
"9567","Bassin Chézine BO3","BO3 - sortie / BO3_03","DDD 2.4 (op')"
"9568","Bassin Chézine BO3","BO3 - sortie / BO3_03","Cyperméthrine (dont alphaméthrine)"
"9569","Bassin Chézine BO3","BO3 - sortie / BO3_03","Cyfluthrine"
"9570","Bassin Chézine BO3","BO3 - sortie / BO3_03","Clodinafop propargyl"
"9571","Bassin Chézine BO3","BO3 - sortie / BO3_03","Chlortiamide"
"9572","Bassin Chézine BO3","BO3 - sortie / BO3_03","Chlorthal diméthyl"
"9573","Bassin Chézine BO3","BO3 - sortie / BO3_03","Chlorpyrifos méthyl"
"9574","Bassin Chézine BO3","BO3 - sortie / BO3_03","Chlorpyrifos éthyl"
"9575","Bassin Chézine BO3","BO3 - sortie / BO3_03","Chlorprophame (CIPC)"
"9576","Bassin Chézine BO3","BO3 - sortie / BO3_03","Chlorothalonil (TCPN)"
"9577","Bassin Chézine BO3","BO3 - sortie / BO3_03","Chloronèbe"
"9578","Bassin Chézine BO3","BO3 - sortie / BO3_03","Chloro 4 méthylphénol 2"
"9579","Bassin Chézine BO3","BO3 - sortie / BO3_03","Chlormephos"
"9580","Bassin Chézine BO3","BO3 - sortie / BO3_03","Chlorfenvinphos (Z+E)"
"9581","Bassin Chézine BO3","BO3 - sortie / BO3_03","Chlordane oxy"
"9582","Bassin Chézine BO3","BO3 - sortie / BO3_03","Chlordane gamma (trans)"
"9583","Bassin Chézine BO3","BO3 - sortie / BO3_03","Chlordane alpha (cis)"
"9584","Bassin Chézine BO3","BO3 - sortie / BO3_03","Chlordane (cis+trans)"
"9585","Bassin Chézine BO3","BO3 - sortie / BO3_03","Carbophénothion éthyl"
"9586","Bassin Chézine BO3","BO3 - sortie / BO3_03","Butoxyde de pipéronyl"
"9587","Bassin Chézine BO3","BO3 - sortie / BO3_03","Bromophos méthyl"
"9588","Bassin Chézine BO3","BO3 - sortie / BO3_03","Bromophos éthyl"
"9589","Bassin Chézine BO3","BO3 - sortie / BO3_03","Bixafen"
"9590","Bassin Chézine BO3","BO3 - sortie / BO3_03","Bioresméthrine"
"9591","Bassin Chézine BO3","BO3 - sortie / BO3_03","Bifenthrine"
"9592","Bassin Chézine BO3","BO3 - sortie / BO3_03","Bifénox"
"9593","Bassin Chézine BO3","BO3 - sortie / BO3_03","Benoxacor"
"9594","Bassin Chézine BO3","BO3 - sortie / BO3_03","Benfluraline"
"9595","Bassin Chézine BO3","BO3 - sortie / BO3_03","Azinphos méthyl"
"9596","Bassin Chézine BO3","BO3 - sortie / BO3_03","Azinphos éthyl"
"9597","Bassin Chézine BO3","BO3 - sortie / BO3_03","Anthraquinone"
"9598","Bassin Chézine BO3","BO3 - sortie / BO3_03","Aldrine"
"9599","Bassin Chézine BO3","BO3 - sortie / BO3_03","Alachlore"
"9600","Bassin Chézine BO3","BO3 - sortie / BO3_03","Acrinathrine"
"9601","Bassin Chézine BO3","BO3 - sortie / BO3_03","Aclonifen"
"9602","Bassin Chézine BO3","BO3 - sortie / BO3_03","2.6 Diéthylaniline"
"9603","Bassin Chézine BO3","BO3 - sortie / BO3_03","2.4 D isopropyl ester"
"9604","Bassin Chézine BO3","BO3 - sortie / BO3_03","Biphényl"
"9605","Bassin Chézine BO3","BO3 - sortie / BO3_03","GLUFO"
"9606","Bassin Chézine BO3","BO3 - sortie / BO3_03","Glufosinate (y compris sulfosate)"
"9607","Bassin Chézine BO3","BO3 - sortie / BO3_03","AMPA"
"9608","Bassin Chézine BO3","BO3 - sortie / BO3_03","PCB31"
"9609","Bassin Chézine BO3","BO3 - sortie / BO3_03","Pyrène"
"9610","Bassin Chézine BO3","BO3 - sortie / BO3_03","Phénanthrène"
"9611","Bassin Chézine BO3","BO3 - sortie / BO3_03","Naphtalène"
"9612","Bassin Chézine BO3","BO3 - sortie / BO3_03","Méthyl (2) Naphtalène"
"9613","Bassin Chézine BO3","BO3 - sortie / BO3_03","Méthyl (2) Fluoranthène"
"9614","Bassin Chézine BO3","BO3 - sortie / BO3_03","Indèno (1,2,3-cd) pyrène"
"9615","Bassin Chézine BO3","BO3 - sortie / BO3_03","Fluorène"
"9616","Bassin Chézine BO3","BO3 - sortie / BO3_03","Fluoranthène"
"9617","Bassin Chézine BO3","BO3 - sortie / BO3_03","Dibenzo (ah) anthracène"
"9618","Bassin Chézine BO3","BO3 - sortie / BO3_03","Chrysène"
"9619","Bassin Chézine BO3","BO3 - sortie / BO3_03","Benzo (11,12)(k) fluoranthène"
"9620","Bassin Chézine BO3","BO3 - sortie / BO3_03","Benzo (1,12)(ghi) pérylène"
"9621","Bassin Chézine BO3","BO3 - sortie / BO3_03","Benzo (3,4)(b) fluoranthène"
"9622","Bassin Chézine BO3","BO3 - sortie / BO3_03","Benzo (j) fluoranthène"
"9623","Bassin Chézine BO3","BO3 - sortie / BO3_03","Benzo (3,4)(a) pyrène"
"9624","Bassin Chézine BO3","BO3 - sortie / BO3_03","Benzo (a) anthracène"
"9625","Bassin Chézine BO3","BO3 - sortie / BO3_03","Anthracène"
"9626","Bassin Chézine BO3","BO3 - sortie / BO3_03","Acénaphtylène"
"9627","Bassin Chézine BO3","BO3 - sortie / BO3_03","Acénaphtène"
"9628","Bassin Chézine BO3","BO3 - entrée / BO3_01","Zoxamide"
"9629","Bassin Chézine BO3","BO3 - entrée / BO3_01","Vamidothion"
"9630","Bassin Chézine BO3","BO3 - entrée / BO3_01","Trinexapac éthyl"
"9631","Bassin Chézine BO3","BO3 - entrée / BO3_01","Triflusulfuron méthyl"
"9632","Bassin Chézine BO3","BO3 - entrée / BO3_01","Trifloxystrobine"
"9633","Bassin Chézine BO3","BO3 - entrée / BO3_01","Tribénuron méthyl"
"9634","Bassin Chézine BO3","BO3 - entrée / BO3_01","Triasulfuron"
"9635","Bassin Chézine BO3","BO3 - entrée / BO3_01","Triallate"
"9636","Bassin Chézine BO3","BO3 - entrée / BO3_01","Triadiménol"
"9637","Bassin Chézine BO3","BO3 - entrée / BO3_01","Triadiméfon"
"9638","Bassin Chézine BO3","BO3 - entrée / BO3_01","Thiodicarbe"
"9639","Bassin Chézine BO3","BO3 - entrée / BO3_01","Thifensulfuron méthyl"
"9640","Bassin Chézine BO3","BO3 - entrée / BO3_01","Thiametoxam"
"9641","Bassin Chézine BO3","BO3 - entrée / BO3_01","Thiaclopride"
"9642","Bassin Chézine BO3","BO3 - entrée / BO3_01","Thiabendazole"
"9643","Bassin Chézine BO3","BO3 - entrée / BO3_01","Tétraconazole"
"9644","Bassin Chézine BO3","BO3 - entrée / BO3_01","Terbutryne"
"9645","Bassin Chézine BO3","BO3 - entrée / BO3_01","Terbuthylazine hydroxy"
"9646","Bassin Chézine BO3","BO3 - entrée / BO3_01","Terbuthylazine deséthyl (= DETA)"
"9647","Bassin Chézine BO3","BO3 - entrée / BO3_01","Terbuthylazine"
"9648","Bassin Chézine BO3","BO3 - entrée / BO3_01","Terbuméton déséthyl"
"9649","Bassin Chézine BO3","BO3 - entrée / BO3_01","Terbuméton"
"9650","Bassin Chézine BO3","BO3 - entrée / BO3_01","Tébuthiuron"
"9651","Bassin Chézine BO3","BO3 - entrée / BO3_01","Tébutame"
"9652","Bassin Chézine BO3","BO3 - entrée / BO3_01","Tébufenpyrad"
"9653","Bassin Chézine BO3","BO3 - entrée / BO3_01","Tébufénozide"
"9654","Bassin Chézine BO3","BO3 - entrée / BO3_01","Tébuconazole"
"9655","Bassin Chézine BO3","BO3 - entrée / BO3_01","Sulfotep"
"9656","Bassin Chézine BO3","BO3 - entrée / BO3_01","Sulfosulfuron"
"9657","Bassin Chézine BO3","BO3 - entrée / BO3_01","Spirotétramat"
"9658","Bassin Chézine BO3","BO3 - entrée / BO3_01","Simétryne"
"9659","Bassin Chézine BO3","BO3 - entrée / BO3_01","Simazine hydroxy"
"9660","Bassin Chézine BO3","BO3 - entrée / BO3_01","Simazine"
"9661","Bassin Chézine BO3","BO3 - entrée / BO3_01","Silthiopham"
"9662","Bassin Chézine BO3","BO3 - entrée / BO3_01","Siduron"
"9663","Bassin Chézine BO3","BO3 - entrée / BO3_01","Secbuméton"
"9664","Bassin Chézine BO3","BO3 - entrée / BO3_01","Sébutylazine"
"9665","Bassin Chézine BO3","BO3 - entrée / BO3_01","Roténone"
"9666","Bassin Chézine BO3","BO3 - entrée / BO3_01","Rimsulfuron"
"9667","Bassin Chézine BO3","BO3 - entrée / BO3_01","Quizalofop éthyl (dont Quizalop P"
"9668","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pyroxsulame"
"9669","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pyrimicarbe (=Pirimicarb)"
"9670","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pyriméthanil"
"9671","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pyrifénox"
"9672","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pyridate"
"9673","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pyridafol"
"9674","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pyrazophos"
"9675","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pyraclostrobine"
"9676","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pymétrozine"
"9677","Bassin Chézine BO3","BO3 - entrée / BO3_01","Prosulfocarbe"
"9678","Bassin Chézine BO3","BO3 - entrée / BO3_01","Propyzamide"
"9679","Bassin Chézine BO3","BO3 - entrée / BO3_01","Propoxur"
"9680","Bassin Chézine BO3","BO3 - entrée / BO3_01","Propiconazole"
"9681","Bassin Chézine BO3","BO3 - entrée / BO3_01","Propetamphos"
"9682","Bassin Chézine BO3","BO3 - entrée / BO3_01","Propazine"
"9683","Bassin Chézine BO3","BO3 - entrée / BO3_01","Propaquizafop"
"9684","Bassin Chézine BO3","BO3 - entrée / BO3_01","Propanil (= propanamide)"
"9685","Bassin Chézine BO3","BO3 - entrée / BO3_01","Propamocarbe HCl"
"9686","Bassin Chézine BO3","BO3 - entrée / BO3_01","Propamocarbe"
"9687","Bassin Chézine BO3","BO3 - entrée / BO3_01","Propachlore"
"9688","Bassin Chézine BO3","BO3 - entrée / BO3_01","Prométryne"
"9689","Bassin Chézine BO3","BO3 - entrée / BO3_01","Prométon"
"9690","Bassin Chézine BO3","BO3 - entrée / BO3_01","Profenophos"
"9691","Bassin Chézine BO3","BO3 - entrée / BO3_01","Prochloraze"
"9692","Bassin Chézine BO3","BO3 - entrée / BO3_01","Primisulfuron méthyl"
"9693","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pinoxaden"
"9694","Bassin Chézine BO3","BO3 - entrée / BO3_01","Picoxystrobine"
"9695","Bassin Chézine BO3","BO3 - entrée / BO3_01","Picolinafen"
"9696","Bassin Chézine BO3","BO3 - entrée / BO3_01","Phoxime"
"9697","Bassin Chézine BO3","BO3 - entrée / BO3_01","Phosphamidon"
"9698","Bassin Chézine BO3","BO3 - entrée / BO3_01","Phenthoate"
"9699","Bassin Chézine BO3","BO3 - entrée / BO3_01","Péthoxamide"
"9700","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pencycuron"
"9701","Bassin Chézine BO3","BO3 - entrée / BO3_01","Penconazole"
"9702","Bassin Chézine BO3","BO3 - entrée / BO3_01","Paraoxon méthyl"
"9703","Bassin Chézine BO3","BO3 - entrée / BO3_01","Oxydéméton méthyl (= Dém. S Mét."
"9704","Bassin Chézine BO3","BO3 - entrée / BO3_01","Oxamyl"
"9705","Bassin Chézine BO3","BO3 - entrée / BO3_01","Oxadixyl"
"9706","Bassin Chézine BO3","BO3 - entrée / BO3_01","Ométhoate"
"9707","Bassin Chézine BO3","BO3 - entrée / BO3_01","Ofurace"
"9708","Bassin Chézine BO3","BO3 - entrée / BO3_01","Norflurazon desméthyl"
"9709","Bassin Chézine BO3","BO3 - entrée / BO3_01","Norflurazon"
"9710","Bassin Chézine BO3","BO3 - entrée / BO3_01","NICOS"
"9711","Bassin Chézine BO3","BO3 - entrée / BO3_01","Néburon"
"9712","Bassin Chézine BO3","BO3 - entrée / BO3_01","Napropamide"
"9713","Bassin Chézine BO3","BO3 - entrée / BO3_01","Myclobutanil"
"9714","Bassin Chézine BO3","BO3 - entrée / BO3_01","Monuron"
"9715","Bassin Chézine BO3","BO3 - entrée / BO3_01","Monolinuron"
"9716","Bassin Chézine BO3","BO3 - entrée / BO3_01","Monocrotophos"
"9717","Bassin Chézine BO3","BO3 - entrée / BO3_01","Molinate"
"9718","Bassin Chézine BO3","BO3 - entrée / BO3_01","Mévinphos (Z+E)"
"9719","Bassin Chézine BO3","BO3 - entrée / BO3_01","Metsulfuron méthyl"
"9720","Bassin Chézine BO3","BO3 - entrée / BO3_01","Métribuzine"
"9721","Bassin Chézine BO3","BO3 - entrée / BO3_01","Métrafénone"
"9722","Bassin Chézine BO3","BO3 - entrée / BO3_01","Métoxuron"
"9723","Bassin Chézine BO3","BO3 - entrée / BO3_01","Métosulam"
"9724","Bassin Chézine BO3","BO3 - entrée / BO3_01","Métolachlore (dont S Métolachlore)"
"9725","Bassin Chézine BO3","BO3 - entrée / BO3_01","Métobromuron"
"9726","Bassin Chézine BO3","BO3 - entrée / BO3_01","Méthomyl"
"9727","Bassin Chézine BO3","BO3 - entrée / BO3_01","Méthidathion"
"9728","Bassin Chézine BO3","BO3 - entrée / BO3_01","Méthamidophos"
"9729","Bassin Chézine BO3","BO3 - entrée / BO3_01","Méthabenzthiazuron"
"9730","Bassin Chézine BO3","BO3 - entrée / BO3_01","Metconazole"
"9731","Bassin Chézine BO3","BO3 - entrée / BO3_01","Métazachlore"
"9732","Bassin Chézine BO3","BO3 - entrée / BO3_01","Métamitrone"
"9733","Bassin Chézine BO3","BO3 - entrée / BO3_01","Métalaxyl (dont Métalaxyl M ="
"9734","Bassin Chézine BO3","BO3 - entrée / BO3_01","Mésosulfuron méthyl"
"9735","Bassin Chézine BO3","BO3 - entrée / BO3_01","Mercaptodiméthur (= Méthiocarbe)"
"9736","Bassin Chézine BO3","BO3 - entrée / BO3_01","Mépronil"
"9737","Bassin Chézine BO3","BO3 - entrée / BO3_01","Mépanipyrim"
"9738","Bassin Chézine BO3","BO3 - entrée / BO3_01","Méfénacet"
"9739","Bassin Chézine BO3","BO3 - entrée / BO3_01","Mandipropamide"
"9740","Bassin Chézine BO3","BO3 - entrée / BO3_01","Linuron"
"9741","Bassin Chézine BO3","BO3 - entrée / BO3_01","Lénacile"
"9742","Bassin Chézine BO3","BO3 - entrée / BO3_01","Isoxadifen éthyl"
"9743","Bassin Chézine BO3","BO3 - entrée / BO3_01","Isoxaben"
"9744","Bassin Chézine BO3","BO3 - entrée / BO3_01","Isoproturon"
"9745","Bassin Chézine BO3","BO3 - entrée / BO3_01","Iodosulfuron méthyl"
"9746","Bassin Chézine BO3","BO3 - entrée / BO3_01","Imidaclopride"
"9747","Bassin Chézine BO3","BO3 - entrée / BO3_01","Imazaméthabenz méthyl"
"9748","Bassin Chézine BO3","BO3 - entrée / BO3_01","Formothion"
"9749","Bassin Chézine BO3","BO3 - sortie / BO3_03","Somme 7 PCB (28+52+101+118+138+153+180) solide"
"9750","Bassin Chézine BO3","BO3 - sortie / BO3_03","PCB194_sol"
"9751","Bassin Chézine BO3","BO3 - sortie / BO3_03","PCB_180_sol"
"9752","Bassin Chézine BO3","BO3 - sortie / BO3_03","PCB_153_sol"
"9753","Bassin Chézine BO3","BO3 - sortie / BO3_03","PCB_138_sol"
"9754","Bassin Chézine BO3","BO3 - sortie / BO3_03","PCB_118_sol"
"9755","Bassin Chézine BO3","BO3 - sortie / BO3_03","PCB_101_sol"
"9756","Bassin Chézine BO3","BO3 - sortie / BO3_03","PCB_52_sol"
"9757","Bassin Chézine BO3","BO3 - sortie / BO3_03","PCB_28_sol"
"9758","Bassin Chézine BO3","BO3 - sortie / BO3_03","Pyrène solide"
"9759","Bassin Chézine BO3","BO3 - sortie / BO3_03","Phénanthrène solide"
"9760","Bassin Chézine BO3","BO3 - sortie / BO3_03","Naphtalène solide"
"9761","Bassin Chézine BO3","BO3 - sortie / BO3_03","Méthyl (2) naphtalène solide"
"9762","Bassin Chézine BO3","BO3 - sortie / BO3_03","Méthyl (2) fluoranthène solide"
"9763","Bassin Chézine BO3","BO3 - sortie / BO3_03","Indèno (1,2,3-cd) pyrène solide"
"9764","Bassin Chézine BO3","BO3 - sortie / BO3_03","Fle_sol"
"9765","Bassin Chézine BO3","BO3 - sortie / BO3_03","Fla_sol"
"9766","Bassin Chézine BO3","BO3 - sortie / BO3_03","Dibenzo(ah)anthracène solide"
"9767","Bassin Chézine BO3","BO3 - sortie / BO3_03","Chry_sol"
"9768","Bassin Chézine BO3","BO3 - sortie / BO3_03","Biphényl solide"
"9769","Bassin Chézine BO3","BO3 - sortie / BO3_03","Benzo(1,12)(ghi)pérylène solide"
"9770","Bassin Chézine BO3","BO3 - sortie / BO3_03","Benzo (11,12)(k) fluoranthène solide"
"9771","Bassin Chézine BO3","BO3 - sortie / BO3_03","Benzo(3,4)(b)fluoranthène solide"
"9772","Bassin Chézine BO3","BO3 - sortie / BO3_03","Benzo(3,4)(a)pyrène solide"
"9773","Bassin Chézine BO3","BO3 - sortie / BO3_03","Benzo(a)anthracène solide"
"9774","Bassin Chézine BO3","BO3 - sortie / BO3_03","Anthracène solide"
"9775","Bassin Chézine BO3","BO3 - sortie / BO3_03","Acénaphtylène solide"
"9776","Bassin Chézine BO3","BO3 - sortie / BO3_03","Acénaphtène solide"
"9777","Bassin Chézine BO3","BO3 - entrée / BO3_01","Somme des HPA solide"
"9778","Bassin Chézine BO3","BO3 - entrée / BO3_01","Somme 7 PCB (28+52+101+118+138+153+180) solide"
"9779","Bassin Chézine BO3","BO3 - entrée / BO3_01","PCB194_sol"
"9780","Bassin Chézine BO3","BO3 - entrée / BO3_01","PCB_180_sol"
"9781","Bassin Chézine BO3","BO3 - entrée / BO3_01","PCB_153_sol"
"9782","Bassin Chézine BO3","BO3 - entrée / BO3_01","PCB_138_sol"
"9783","Bassin Chézine BO3","BO3 - entrée / BO3_01","PCB_118_sol"
"9784","Bassin Chézine BO3","BO3 - entrée / BO3_01","PCB_101_sol"
"9785","Bassin Chézine BO3","BO3 - entrée / BO3_01","PCB_52_sol"
"9786","Bassin Chézine BO3","BO3 - entrée / BO3_01","PCB_28_sol"
"9787","Bassin Chézine BO3","BO3 - entrée / BO3_01","Pyrène solide"
"9788","Bassin Chézine BO3","BO3 - entrée / BO3_01","Phénanthrène solide"
"9789","Bassin Chézine BO3","BO3 - entrée / BO3_01","Naphtalène solide"
"9790","Bassin Chézine BO3","BO3 - entrée / BO3_01","Méthyl (2) naphtalène solide"
"9791","Bassin Chézine BO3","BO3 - entrée / BO3_01","Méthyl (2) fluoranthène solide"
"9792","Bassin Chézine BO3","BO3 - entrée / BO3_01","Indèno (1,2,3-cd) pyrène solide"
"9793","Bassin Chézine BO3","BO3 - entrée / BO3_01","Fle_sol"
"9794","Bassin Chézine BO3","BO3 - entrée / BO3_01","Fla_sol"
"9795","Bassin Chézine BO3","BO3 - entrée / BO3_01","Dibenzo(ah)anthracène solide"
"9796","Bassin Chézine BO3","BO3 - entrée / BO3_01","Chry_sol"
"9797","Bassin Chézine BO3","BO3 - entrée / BO3_01","Biphényl solide"
"9798","Bassin Chézine BO3","BO3 - entrée / BO3_01","Benzo(1,12)(ghi)pérylène solide"
