"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"159",30414,"Noue ZAC de la Brosse","NB_02","Co_sol",2016-08-03 07:39:00,37.534,"ICP-OES-2"
"160",30415,"Noue ZAC de la Brosse","NB_02","Cr_sol",2016-08-03 07:39:00,51.94,"ICP-OES-2"
"161",30416,"Noue ZAC de la Brosse","NB_02","Cu_sol",2016-08-03 07:39:00,265.795,"ICP-OES-2"
"162",30421,"Noue ZAC de la Brosse","NB_02","Mo_sol",2016-08-03 07:39:00,3.195,"ICP-OES-2"
"163",30423,"Noue ZAC de la Brosse","NB_02","Ni_sol",2016-08-03 07:39:00,45.686,"ICP-OES-2"
"164",30425,"Noue ZAC de la Brosse","NB_02","Pb_sol",2016-08-03 07:39:00,139.187,"ICP-OES-2"
"165",30426,"Noue ZAC de la Brosse","NB_02","Sr_sol",2016-08-03 07:39:00,89.53,"ICP-OES-2"
"166",30427,"Noue ZAC de la Brosse","NB_02","Ti_sol",2016-08-03 07:39:00,2161.55,"ICP-OES-2"
"167",30428,"Noue ZAC de la Brosse","NB_02","V_sol",2016-08-03 07:39:00,69.623,"ICP-OES-2"
"168",30429,"Noue ZAC de la Brosse","NB_02","Zn_sol",2016-08-03 07:39:00,590.179,"ICP-OES-2"
"169",30438,"Noue ZAC de la Brosse","NB_03","As_sol",2016-08-03 08:13:00,56.784,"ICP-OES-2"
"170",30441,"Noue ZAC de la Brosse","NB_03","Cd_sol",2016-08-03 08:13:00,0.341,"ICP-OES-2"
"171",30442,"Noue ZAC de la Brosse","NB_03","Co_sol",2016-08-03 08:13:00,23.372,"ICP-OES-2"
"172",30443,"Noue ZAC de la Brosse","NB_03","Cr_sol",2016-08-03 08:13:00,48.825,"ICP-OES-2"
"173",30444,"Noue ZAC de la Brosse","NB_03","Cu_sol",2016-08-03 08:13:00,48.465,"ICP-OES-2"
"174",30449,"Noue ZAC de la Brosse","NB_03","Mo_sol",2016-08-03 08:13:00,2.1,"ICP-OES-2"
"175",30451,"Noue ZAC de la Brosse","NB_03","Ni_sol",2016-08-03 08:13:00,29.357,"ICP-OES-2"
"176",30453,"Noue ZAC de la Brosse","NB_03","Pb_sol",2016-08-03 08:13:00,53.125,"ICP-OES-2"
"177",30454,"Noue ZAC de la Brosse","NB_03","Sr_sol",2016-08-03 08:13:00,65.439,"ICP-OES-2"
"178",30455,"Noue ZAC de la Brosse","NB_03","Ti_sol",2016-08-03 08:13:00,2019.71,"ICP-OES-2"
"179",30456,"Noue ZAC de la Brosse","NB_03","V_sol",2016-08-03 08:13:00,65.674,"ICP-OES-2"
"180",30457,"Noue ZAC de la Brosse","NB_03","Zn_sol",2016-08-03 08:13:00,203.333,"ICP-OES-2"
"181",32160,"Noue ZAC de la Brosse","NB_03","Zn_sol",2016-04-27 12:00:00,48.583,"Fluorescence X labo_sol"
"182",32161,"Noue ZAC de la Brosse","NB_03","V_sol",2016-04-27 12:00:00,105.47,"Fluorescence X labo_sol"
"183",32162,"Noue ZAC de la Brosse","NB_03","Ti_sol",2016-04-27 12:00:00,4234.85,"Fluorescence X labo_sol"
"184",32163,"Noue ZAC de la Brosse","NB_03","Sr_sol",2016-04-27 12:00:00,84.583,"Fluorescence X labo_sol"
"185",32164,"Noue ZAC de la Brosse","NB_03","Pb_sol",2016-04-27 12:00:00,59.63,"Fluorescence X labo_sol"
"186",32168,"Noue ZAC de la Brosse","NB_03","Cu_sol",2016-04-27 12:00:00,27.14,"Fluorescence X labo_sol"
"187",32169,"Noue ZAC de la Brosse","NB_03","Cr_sol",2016-04-27 12:00:00,85.03,"Fluorescence X labo_sol"
"188",32172,"Noue ZAC de la Brosse","NB_03","As_sol",2016-04-27 12:00:00,56.99,"Fluorescence X labo_sol"
"189",32174,"Noue ZAC de la Brosse","NB_03","Zn_sol",2016-04-27 12:00:00,36.107,"Fluorescence X labo_sol"
"190",32175,"Noue ZAC de la Brosse","NB_03","V_sol",2016-04-27 12:00:00,64.305,"Fluorescence X labo_sol"
"191",32176,"Noue ZAC de la Brosse","NB_03","Ti_sol",2016-04-27 12:00:00,3936.93,"Fluorescence X labo_sol"
"192",32177,"Noue ZAC de la Brosse","NB_03","Sr_sol",2016-04-27 12:00:00,40.24,"Fluorescence X labo_sol"
"193",32178,"Noue ZAC de la Brosse","NB_03","Pb_sol",2016-04-27 12:00:00,30.19,"Fluorescence X labo_sol"
"194",32183,"Noue ZAC de la Brosse","NB_03","Cr_sol",2016-04-27 12:00:00,77.783,"Fluorescence X labo_sol"
"195",32186,"Noue ZAC de la Brosse","NB_03","As_sol",2016-04-27 12:00:00,33.673,"Fluorescence X labo_sol"
"196",32188,"Noue ZAC de la Brosse","NB_03","Zn_sol",2016-04-27 12:00:00,44.74,"Fluorescence X labo_sol"
