"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"6752",49169,"Prairie de Mauves","PDM_0004","Ni",2012-05-01 00:00:00,0.002,"Méthode inconnue liquide"
"6753",49170,"Prairie de Mauves","PDM_0004","Zn",2012-05-01 00:00:00,0.011,"Méthode inconnue liquide"
"6754",49171,"Prairie de Mauves","PDM_0004","Pb",2012-05-01 00:00:00,0.001,"Méthode inconnue liquide"
"6755",49174,"Prairie de Mauves","PDM_0004","As",2012-05-01 00:00:00,0.087,"Méthode inconnue liquide"
"6756",49187,"Prairie de Mauves","PDM_0006","Cd",2012-05-01 00:00:00,0.001,"Méthode inconnue liquide"
"6757",49188,"Prairie de Mauves","PDM_0006","Cr",2012-05-01 00:00:00,0.009,"Méthode inconnue liquide"
"6758",49189,"Prairie de Mauves","PDM_0006","Cu",2012-05-01 00:00:00,0.003,"Méthode inconnue liquide"
"6759",49190,"Prairie de Mauves","PDM_0006","Ni",2012-05-01 00:00:00,0.026,"Méthode inconnue liquide"
"6760",49191,"Prairie de Mauves","PDM_0006","Zn",2012-05-01 00:00:00,0.021,"Méthode inconnue liquide"
"6761",49192,"Prairie de Mauves","PDM_0006","Pb",2012-05-01 00:00:00,0.005,"Méthode inconnue liquide"
"6762",49195,"Prairie de Mauves","PDM_0006","As",2012-05-01 00:00:00,0.079,"Méthode inconnue liquide"
"6763",49196,"Prairie de Mauves","PDM_0002","As",2012-10-01 00:00:00,0.057,"Méthode inconnue liquide"
"6764",49199,"Prairie de Mauves","PDM_0002","Pb",2012-10-01 00:00:00,0.004,"Méthode inconnue liquide"
