"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"2945",9642,"Prairie de Mauves","PDM_0005","Mo_f8um",2011-05-17 12:40:00,0.002,"ICP-OES-1"
"2946",9650,"Prairie de Mauves","PDM_0005","As_f8um",2011-05-17 12:40:00,18.762,"ICP-MS 2008/2016"
"2947",9653,"Prairie de Mauves","PDM_0005","Zn",2011-05-17 12:40:00,6.461,"ICP-MS 2008/2016"
"2948",9654,"Prairie de Mauves","PDM_0005","V",2011-05-17 12:40:00,3.452,"ICP-MS 2008/2016"
"2949",9656,"Prairie de Mauves","PDM_0005","Ti",2011-05-17 12:40:00,0.004,"ICP-OES-1"
"2950",9657,"Prairie de Mauves","PDM_0005","Sr",2011-05-17 12:40:00,1.213,"ICP-OES-1"
"2951",9660,"Prairie de Mauves","PDM_0005","Pb",2011-05-17 12:40:00,1.226,"ICP-MS 2008/2016"
"2952",9662,"Prairie de Mauves","PDM_0005","Ni",2011-05-17 12:40:00,9.91,"ICP-MS 2008/2016"
"2953",9669,"Prairie de Mauves","PDM_0005","Cu",2011-05-17 12:40:00,1.207,"ICP-MS 2008/2016"
"2954",9670,"Prairie de Mauves","PDM_0005","Cr",2011-05-17 12:40:00,2.181,"ICP-MS 2008/2016"
"2955",9671,"Prairie de Mauves","PDM_0005","Co",2011-05-17 12:40:00,0.008,"ICP-OES-1"
"2956",9672,"Prairie de Mauves","PDM_0005","Cd",2011-05-17 12:40:00,0.11,"ICP-MS 2008/2016"
"2957",9678,"Prairie de Mauves","PDM_0005","As",2011-05-17 12:40:00,87.52,"ICP-MS 2008/2016"
"2958",9733,"Prairie de Mauves","PDM_0002","As",2011-05-17 06:05:00,53.99,"ICP-MS 2008/2016"
"2959",9739,"Prairie de Mauves","PDM_0002","Cd",2011-05-17 06:05:00,0.1,"ICP-MS 2008/2016"
"2960",9740,"Prairie de Mauves","PDM_0002","Co",2011-05-17 06:05:00,0.004,"ICP-OES-1"
"2961",9741,"Prairie de Mauves","PDM_0002","Cr",2011-05-17 06:05:00,1.678,"ICP-MS 2008/2016"
"2962",9742,"Prairie de Mauves","PDM_0002","Cu",2011-05-17 06:05:00,2.2,"ICP-MS 2008/2016"
"2963",9748,"Prairie de Mauves","PDM_0002","Mo",2011-05-17 06:05:00,0.002,"ICP-OES-1"
"2964",9750,"Prairie de Mauves","PDM_0002","Ni",2011-05-17 06:05:00,0.1,"ICP-MS 2008/2016"
"2965",9751,"Prairie de Mauves","PDM_0002","Pb",2011-05-17 06:05:00,5.127,"ICP-MS 2008/2016"
"2966",9754,"Prairie de Mauves","PDM_0002","Sr",2011-05-17 06:05:00,0.819,"ICP-OES-1"
"2967",9755,"Prairie de Mauves","PDM_0002","Ti",2011-05-17 06:05:00,0.013,"ICP-OES-1"
"2968",9757,"Prairie de Mauves","PDM_0002","V",2011-05-17 06:05:00,1.841,"ICP-MS 2008/2016"
"2969",9758,"Prairie de Mauves","PDM_0002","Zn",2011-05-17 06:05:00,12.469,"ICP-MS 2008/2016"
"2970",9761,"Prairie de Mauves","PDM_0002","As_f8um",2011-05-17 06:05:00,25.952,"ICP-MS 2008/2016"
"2971",9767,"Prairie de Mauves","PDM_0002","Cd_f8um",2011-05-17 06:05:00,0.1,"ICP-MS 2008/2016"
"2972",9768,"Prairie de Mauves","PDM_0002","Co_f8um",2011-05-17 06:05:00,0.003,"ICP-OES-1"
"2973",9770,"Prairie de Mauves","PDM_0005","Cu_f8um",2011-05-17 12:40:00,0.435,"ICP-MS 2008/2016"
"2974",9771,"Prairie de Mauves","PDM_0005","Cr_f8um",2011-05-17 12:40:00,1.587,"ICP-MS 2008/2016"
"2975",9772,"Prairie de Mauves","PDM_0005","Co_f8um",2011-05-17 12:40:00,0.009,"ICP-OES-1"
"2976",9773,"Prairie de Mauves","PDM_0005","Cd_f8um",2011-05-17 12:40:00,0.1,"ICP-MS 2008/2016"
