"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"24",3561,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Ni",2013-09-16 00:00:00,2.19,"ICP-MS 2008/2016"
"25",3563,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Pb",2013-09-16 00:00:00,0.62,"ICP-MS 2008/2016"
"26",3564,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Sr",2013-09-16 00:00:00,0.097,"ICP-OES-1"
"27",3566,"Écoquartier Bottière-Chesnaie","EcoQUA_010","V",2013-09-16 00:00:00,4.19,"ICP-MS 2008/2016"
"28",3567,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Zn",2013-09-16 00:00:00,58.7,"ICP-MS 2008/2016"
"29",3660,"Écoquartier Bottière-Chesnaie","EcoQUA_010","As_f0.45um",2013-09-16 00:00:00,6.25,"ICP-MS 2008/2016"
"30",3686,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Zn",2015-09-28 12:00:00,11.5,"ICP-OES-1"
"31",3687,"Écoquartier Bottière-Chesnaie","EcoQUA_013","V",2015-09-28 12:00:00,0.696,"ICP-MS 2008/2016"
"32",3688,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Ti",2015-09-28 12:00:00,0.005,"ICP-OES-1"
"33",3689,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Sr",2015-09-28 12:00:00,0.164,"ICP-OES-1"
"34",3690,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Pb",2015-09-28 12:00:00,1.345,"ICP-MS 2008/2016"
"35",3692,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Ni",2015-09-28 12:00:00,1.563,"ICP-MS 2008/2016"
"36",3694,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Mo",2015-09-28 12:00:00,0.002,"ICP-OES-1"
"37",3699,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Cu",2015-09-28 12:00:00,2.243,"ICP-MS 2008/2016"
"38",3700,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Cr",2015-09-28 12:00:00,0.671,"ICP-MS 2008/2016"
"39",3705,"Écoquartier Bottière-Chesnaie","EcoQUA_013","As",2015-09-28 12:00:00,4.599,"ICP-1"
"40",3708,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Zn_f0.45um",2015-09-28 12:00:00,5.1,"ICP-OES-1"
"41",3709,"Écoquartier Bottière-Chesnaie","EcoQUA_013","V_f0.45um",2015-09-28 12:00:00,0.178,"ICP-MS 2008/2016"
"42",3711,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Sr_f0.45um",2015-09-28 12:00:00,0.165,"ICP-OES-1"
"43",3714,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Ni_f0.45um",2015-09-28 12:00:00,1.098,"ICP-MS 2008/2016"
"44",3721,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Cu_f0.45um",2015-09-28 12:00:00,0.824,"ICP-MS 2008/2016"
"45",3722,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Cr_f0.45um",2015-09-28 12:00:00,0.129,"ICP-MS 2008/2016"
"46",3727,"Écoquartier Bottière-Chesnaie","EcoQUA_013","As_f0.45um",2015-09-28 12:00:00,2.712,"ICP-1"
"47",3870,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Zn",2015-09-28 11:40:00,12.9,"ICP-OES-1"
"48",3871,"Écoquartier Bottière-Chesnaie","EcoQUA_013","V",2015-09-28 11:40:00,0.903,"ICP-MS 2008/2016"
"49",3872,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Ti",2015-09-28 11:40:00,0.006,"ICP-OES-1"
"50",3873,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Sr",2015-09-28 11:40:00,0.164,"ICP-OES-1"
"51",3874,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Pb",2015-09-28 11:40:00,1.517,"ICP-MS 2008/2016"
"52",3876,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Ni",2015-09-28 11:40:00,1.56,"ICP-MS 2008/2016"
"53",3883,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Cu",2015-09-28 11:40:00,2.441,"ICP-MS 2008/2016"
"54",3884,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Cr",2015-09-28 11:40:00,0.502,"ICP-MS 2008/2016"
"55",3889,"Écoquartier Bottière-Chesnaie","EcoQUA_013","As",2015-09-28 11:40:00,5.1,"ICP-1"
"56",3893,"Écoquartier Bottière-Chesnaie","EcoQUA_013","V_f0.45um",2015-09-28 11:40:00,0.157,"ICP-MS 2008/2016"
"57",3895,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Sr_f0.45um",2015-09-28 11:40:00,0.165,"ICP-OES-1"
"58",3898,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Ni_f0.45um",2015-09-28 11:40:00,1.163,"ICP-MS 2008/2016"
"59",3905,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Cu_f0.45um",2015-09-28 11:40:00,0.966,"ICP-MS 2008/2016"
"60",3906,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Cr_f0.45um",2015-09-28 11:40:00,0.126,"ICP-MS 2008/2016"
"61",3911,"Écoquartier Bottière-Chesnaie","EcoQUA_013","As_f0.45um",2015-09-28 11:40:00,3.293,"ICP-1"
"62",16714,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Zn_sol",2015-09-30 13:50:00,48.038,"ICP-OES-2"
"63",16715,"Écoquartier Bottière-Chesnaie","EcoQUA_013","V_sol",2015-09-30 13:50:00,25.43,"ICP-OES-2"
"64",16716,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Ti_sol",2015-09-30 13:50:00,1524.36,"ICP-OES-2"
"65",16717,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Sr_sol",2015-09-30 13:50:00,109.651,"ICP-OES-2"
"66",16718,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Pb_sol",2015-09-30 13:50:00,48.814,"ICP-OES-2"
"67",16720,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Ni_sol",2015-09-30 13:50:00,9.702,"ICP-OES-2"
"68",16727,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Cu_sol",2015-09-30 13:50:00,16.664,"ICP-OES-2"
"69",16728,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Cr_sol",2015-09-30 13:50:00,23.579,"ICP-OES-2"
"70",16729,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Co_sol",2015-09-30 13:50:00,16.195,"ICP-OES-2"
"71",16730,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Cd_sol",2015-09-30 13:50:00,0.101,"ICP-OES-2"
"72",16733,"Écoquartier Bottière-Chesnaie","EcoQUA_013","As_sol",2015-09-30 13:50:00,16.084,"ICP-OES-2"
"73",16806,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Zn_sol",2015-10-01 10:50:00,215.883,"ICP-OES-2"
"74",16807,"Écoquartier Bottière-Chesnaie","EcoQUA_010","V_sol",2015-10-01 10:50:00,21.207,"ICP-OES-2"
"75",16808,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Ti_sol",2015-10-01 10:50:00,923.356,"ICP-OES-2"
"76",16809,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Sr_sol",2015-10-01 10:50:00,110.704,"ICP-OES-2"
"77",16810,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Pb_sol",2015-10-01 10:50:00,56.2,"ICP-OES-2"
"78",16812,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Ni_sol",2015-10-01 10:50:00,10.589,"ICP-OES-2"
"79",16819,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Cu_sol",2015-10-01 10:50:00,27.856,"ICP-OES-2"
"80",16820,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Cr_sol",2015-10-01 10:50:00,19.068,"ICP-OES-2"
"81",16821,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Co_sol",2015-10-01 10:50:00,63.316,"ICP-OES-2"
"82",16825,"Écoquartier Bottière-Chesnaie","EcoQUA_010","As_sol",2015-10-01 10:50:00,14.908,"ICP-OES-2"
"83",16829,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Zn_sol",2015-10-01 10:00:00,434.408,"ICP-OES-2"
"84",16830,"Écoquartier Bottière-Chesnaie","EcoQUA_010","V_sol",2015-10-01 10:00:00,28.926,"ICP-OES-2"
"85",16831,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Ti_sol",2015-10-01 10:00:00,1366.58,"ICP-OES-2"
"86",16832,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Sr_sol",2015-10-01 10:00:00,109.105,"ICP-OES-2"
"87",16833,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Pb_sol",2015-10-01 10:00:00,51.769,"ICP-OES-2"
"88",16835,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Ni_sol",2015-10-01 10:00:00,15.337,"ICP-OES-2"
"89",16837,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Mo_sol",2015-10-01 10:00:00,0.562,"ICP-OES-2"
"90",16842,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Cu_sol",2015-10-01 10:00:00,49.71,"ICP-OES-2"
"91",16843,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Cr_sol",2015-10-01 10:00:00,25.574,"ICP-OES-2"
"92",16844,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Co_sol",2015-10-01 10:00:00,42.894,"ICP-OES-2"
"93",16845,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Cd_sol",2015-10-01 10:00:00,0.196,"ICP-OES-2"
"94",16848,"Écoquartier Bottière-Chesnaie","EcoQUA_010","As_sol",2015-10-01 10:00:00,19.363,"ICP-OES-2"
"95",17446,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Zn_sol",2015-09-30 13:50:00,34.86,"Fluorescence X in situ"
"96",17448,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Ti_sol",2015-09-30 13:50:00,2359.14,"Fluorescence X in situ"
"97",17449,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Sr_sol",2015-09-30 13:50:00,99.49,"Fluorescence X in situ"
"98",17450,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Pb_sol",2015-09-30 13:50:00,53.26,"Fluorescence X in situ"
"99",17457,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Cu_sol",2015-09-30 13:50:00,20.77,"Fluorescence X in situ"
"100",17463,"Écoquartier Bottière-Chesnaie","EcoQUA_013","As_sol",2015-09-30 13:50:00,14.75,"Fluorescence X in situ"
"101",18121,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Zn_sol",2015-10-01 10:50:00,208.69,"Fluorescence X in situ"
"102",18123,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Ti_sol",2015-10-01 10:50:00,1570.81,"Fluorescence X in situ"
"103",18124,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Sr_sol",2015-10-01 10:50:00,105.99,"Fluorescence X in situ"
"104",18125,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Pb_sol",2015-10-01 10:50:00,62.79,"Fluorescence X in situ"
"105",18132,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Cu_sol",2015-10-01 10:50:00,31.72,"Fluorescence X in situ"
"106",18138,"Écoquartier Bottière-Chesnaie","EcoQUA_010","As_sol",2015-10-01 10:50:00,16.71,"Fluorescence X in situ"
"107",18144,"Écoquartier Bottière-Chesnaie","EcoQUA_010","As_sol",2015-10-01 10:40:00,15.71,"Fluorescence X in situ"
"108",18149,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Pb_sol",2015-10-01 10:40:00,62.19,"Fluorescence X in situ"
"109",18151,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Sr_sol",2015-10-01 10:40:00,96.88,"Fluorescence X in situ"
"110",18153,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Ti_sol",2015-10-01 10:40:00,2627.66,"Fluorescence X in situ"
"111",18157,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Zn_sol",2015-10-01 10:40:00,114.91,"Fluorescence X in situ"
"112",18159,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Zn_sol",2015-10-01 10:00:00,417.03,"Fluorescence X in situ"
"113",18161,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Ti_sol",2015-10-01 10:00:00,2215.36,"Fluorescence X in situ"
"114",18162,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Sr_sol",2015-10-01 10:00:00,101.84,"Fluorescence X in situ"
"115",18163,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Pb_sol",2015-10-01 10:00:00,56.23,"Fluorescence X in situ"
"116",18170,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Cu_sol",2015-10-01 10:00:00,49.41,"Fluorescence X in situ"
"117",18435,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Cu",2013-09-16 00:00:00,14.62,"ICP-MS 2008/2016"
"118",18436,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Cr",2013-09-16 00:00:00,1.31,"ICP-MS 2008/2016"
"119",18437,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Cu",2013-09-18 00:00:00,11.1,"ICP-MS 2008/2016"
"120",18440,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Cr",2013-09-18 00:00:00,0.7,"ICP-MS 2008/2016"
"121",18445,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Cd",2013-09-18 00:00:00,0.1,"ICP-MS 2008/2016"
"122",18446,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Cu_f0.45um",2013-09-16 00:00:00,13.96,"ICP-MS 2008/2016"
"123",18448,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Cd",2013-09-18 00:00:00,0.17,"ICP-MS 2008/2016"
"124",18450,"Écoquartier Bottière-Chesnaie","EcoQUA_001","As_f0.45um",2013-09-16 00:00:00,3.47,"ICP-MS 2008/2016"
"125",18457,"Écoquartier Bottière-Chesnaie","EcoQUA_002","As",2013-09-18 00:00:00,3.78,"ICP-MS 2008/2016"
"126",18460,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Zn",2013-09-09 00:00:00,274.6,"ICP-MS 2008/2016"
"127",18462,"Écoquartier Bottière-Chesnaie","EcoQUA_001","V",2013-09-09 00:00:00,18.32,"ICP-MS 2008/2016"
"128",18463,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Ti",2013-09-09 00:00:00,0.021,"ICP-OES-1"
"129",18465,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Sr",2013-09-09 00:00:00,0.058,"ICP-OES-1"
"130",18466,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Pb",2013-09-09 00:00:00,800.9,"ICP-MS 2008/2016"
"131",18469,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Ni",2013-09-09 00:00:00,6.43,"ICP-MS 2008/2016"
"132",18472,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Mo",2013-09-09 00:00:00,0.007,"ICP-OES-1"
"133",18473,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Cu_f0.45um",2013-09-18 00:00:00,8.66,"ICP-MS 2008/2016"
"134",18475,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Zn_f0.45um",2013-09-09 00:00:00,259.3,"ICP-MS 2008/2016"
"135",18476,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Cr_f0.45um",2013-09-18 00:00:00,0.4,"ICP-MS 2008/2016"
"136",18477,"Écoquartier Bottière-Chesnaie","EcoQUA_001","V_f0.45um",2013-09-09 00:00:00,18.09,"ICP-MS 2008/2016"
"137",18478,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Ti_f0.45um",2013-09-09 00:00:00,0.004,"ICP-OES-1"
"138",18480,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Sr_f0.45um",2013-09-09 00:00:00,0.056,"ICP-OES-1"
"139",18481,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Pb_f0.45um",2013-09-09 00:00:00,644.4,"ICP-MS 2008/2016"
"140",18482,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Cd_f0.45um",2013-09-18 00:00:00,0.11,"ICP-MS 2008/2016"
"141",18483,"Écoquartier Bottière-Chesnaie","EcoQUA_005","As",2013-09-18 00:00:00,4.05,"ICP-MS 2008/2016"
"142",18485,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Ni_f0.45um",2013-09-09 00:00:00,6.42,"ICP-MS 2008/2016"
"143",18491,"Écoquartier Bottière-Chesnaie","EcoQUA_002","As_f0.45um",2013-09-18 00:00:00,3.48,"ICP-MS 2008/2016"
"144",18624,"Écoquartier Bottière-Chesnaie","EcoQUA_010","As_sol",2015-10-01 10:00:00,19.83,"Fluorescence X in situ"
"145",18627,"Écoquartier Bottière-Chesnaie","EcoQUA_010","As_sol",2015-10-01 10:25:00,22.08,"Fluorescence X in situ"
"146",18633,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Cu_sol",2015-10-01 10:25:00,55.47,"Fluorescence X in situ"
"147",18640,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Pb_sol",2015-10-01 10:25:00,94.97,"Fluorescence X in situ"
"148",18641,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Sr_sol",2015-10-01 10:25:00,90.02,"Fluorescence X in situ"
"149",18642,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Ti_sol",2015-10-01 10:25:00,3250.02,"Fluorescence X in situ"
"150",18644,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Zn_sol",2015-10-01 10:25:00,325.06,"Fluorescence X in situ"
"151",18984,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Cu",2013-09-09 00:00:00,15.94,"ICP-MS 2008/2016"
"152",18985,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Cr",2013-09-09 00:00:00,0.87,"ICP-MS 2008/2016"
"153",18986,"Écoquartier Bottière-Chesnaie","EcoQUA_004","V",2013-09-09 00:00:00,2.43,"ICP-MS 2008/2016"
"154",18987,"Écoquartier Bottière-Chesnaie","EcoQUA_004","Ti",2013-09-09 00:00:00,0.003,"ICP-OES-1"
"155",18988,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Co",2013-09-09 00:00:00,0.002,"ICP-OES-1"
"156",18991,"Écoquartier Bottière-Chesnaie","EcoQUA_004","Ni",2013-09-09 00:00:00,2.41,"ICP-MS 2008/2016"
"157",18995,"Écoquartier Bottière-Chesnaie","EcoQUA_004","Zn_f0.45um",2013-09-09 00:00:00,22.5,"ICP-MS 2008/2016"
"158",18996,"Écoquartier Bottière-Chesnaie","EcoQUA_001","As",2013-09-09 00:00:00,1.31,"ICP-MS 2008/2016"
"159",18998,"Écoquartier Bottière-Chesnaie","EcoQUA_004","Pb_f0.45um",2013-09-09 00:00:00,0.53,"ICP-MS 2008/2016"
"160",19005,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Cu_f0.45um",2013-09-09 00:00:00,15.76,"ICP-MS 2008/2016"
"161",19007,"Écoquartier Bottière-Chesnaie","EcoQUA_001","Cr_f0.45um",2013-09-09 00:00:00,0.86,"ICP-MS 2008/2016"
"162",19017,"Écoquartier Bottière-Chesnaie","EcoQUA_001","As_f0.45um",2013-09-09 00:00:00,1.31,"ICP-MS 2008/2016"
"163",19019,"Écoquartier Bottière-Chesnaie","EcoQUA_004","Cu_f0.45um",2013-09-09 00:00:00,1.4,"ICP-MS 2008/2016"
"164",19026,"Écoquartier Bottière-Chesnaie","EcoQUA_004","As_f0.45um",2013-09-09 00:00:00,7.83,"ICP-MS 2008/2016"
"165",19027,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Cu_f0.45um",2013-09-18 00:00:00,16.15,"ICP-MS 2008/2016"
"166",19028,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Cr_f0.45um",2013-09-18 00:00:00,0.67,"ICP-MS 2008/2016"
"167",19029,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Co_f0.45um",2013-09-18 00:00:00,0.003,"ICP-OES-1"
"168",19041,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Zn",2013-09-09 00:00:00,170.6,"ICP-MS 2008/2016"
"169",19042,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Ti",2013-09-09 00:00:00,0.006,"ICP-OES-1"
"170",19043,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Sr",2013-09-09 00:00:00,0.106,"ICP-OES-1"
"171",19044,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Pb",2013-09-09 00:00:00,5.94,"ICP-MS 2008/2016"
"172",19045,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Ni",2013-09-09 00:00:00,8.65,"ICP-MS 2008/2016"
"173",19049,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Zn_f0.45um",2013-09-09 00:00:00,152.7,"ICP-MS 2008/2016"
"174",19050,"Écoquartier Bottière-Chesnaie","EcoQUA_002","V_f0.45um",2013-09-09 00:00:00,2.36,"ICP-MS 2008/2016"
"175",19051,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Ti_f0.45um",2013-09-09 00:00:00,0.002,"ICP-OES-1"
"176",19052,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Sr_f0.45um",2013-09-09 00:00:00,0.105,"ICP-OES-1"
"177",19054,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Pb_f0.45um",2013-09-09 00:00:00,2.46,"ICP-MS 2008/2016"
"178",19056,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Ni_f0.45um",2013-09-09 00:00:00,9.1,"ICP-MS 2008/2016"
"179",19057,"Écoquartier Bottière-Chesnaie","EcoQUA_002","V",2013-09-09 00:00:00,2.81,"ICP-MS 2008/2016"
"180",19066,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Cu",2013-09-09 00:00:00,29.67,"ICP-MS 2008/2016"
"181",19067,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Cr",2013-09-09 00:00:00,1.7,"ICP-MS 2008/2016"
"182",19070,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Cd",2013-09-09 00:00:00,0.22,"ICP-MS 2008/2016"
"183",19073,"Écoquartier Bottière-Chesnaie","EcoQUA_002","As",2013-09-09 00:00:00,6,"ICP-MS 2008/2016"
"184",19078,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Cu_f0.45um",2013-09-09 00:00:00,22.05,"ICP-MS 2008/2016"
"185",19079,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Cr_f0.45um",2013-09-09 00:00:00,0.66,"ICP-MS 2008/2016"
"186",19082,"Écoquartier Bottière-Chesnaie","EcoQUA_002","Cd_f0.45um",2013-09-09 00:00:00,0.17,"ICP-MS 2008/2016"
"187",19086,"Écoquartier Bottière-Chesnaie","EcoQUA_002","As_f0.45um",2013-09-09 00:00:00,4.87,"ICP-MS 2008/2016"
"188",19094,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Zn",2013-09-16 00:00:00,1714.3,"ICP-MS 2008/2016"
"189",19096,"Écoquartier Bottière-Chesnaie","EcoQUA_005","V",2013-09-16 00:00:00,5.73,"ICP-MS 2008/2016"
"190",19097,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Ti",2013-09-16 00:00:00,0.004,"ICP-OES-1"
"191",19098,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Sr",2013-09-16 00:00:00,0.028,"ICP-OES-1"
"192",19099,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Pb",2013-09-16 00:00:00,8.67,"ICP-MS 2008/2016"
"193",19103,"Écoquartier Bottière-Chesnaie","EcoQUA_004","Zn",2013-09-18 00:00:00,54.2,"ICP-MS 2008/2016"
"194",19104,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Zn",2013-09-18 00:00:00,166.6,"ICP-MS 2008/2016"
"195",19106,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Zn_f0.45um",2013-09-16 00:00:00,1712.3,"ICP-MS 2008/2016"
"196",19107,"Écoquartier Bottière-Chesnaie","EcoQUA_004","V",2013-09-18 00:00:00,3.74,"ICP-MS 2008/2016"
"197",19108,"Écoquartier Bottière-Chesnaie","EcoQUA_005","V_f0.45um",2013-09-16 00:00:00,6.37,"ICP-MS 2008/2016"
"198",19109,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Ti_f0.45um",2013-09-16 00:00:00,0.003,"ICP-OES-1"
"199",19110,"Écoquartier Bottière-Chesnaie","EcoQUA_004","Ti",2013-09-18 00:00:00,0.006,"ICP-OES-1"
"200",19111,"Écoquartier Bottière-Chesnaie","EcoQUA_005","V",2013-09-18 00:00:00,6.64,"ICP-MS 2008/2016"
"201",19112,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Sr_f0.45um",2013-09-16 00:00:00,0.027,"ICP-OES-1"
"202",19113,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Pb_f0.45um",2013-09-16 00:00:00,8.67,"ICP-MS 2008/2016"
"203",19114,"Écoquartier Bottière-Chesnaie","EcoQUA_004","Sr",2013-09-18 00:00:00,0.1,"ICP-OES-1"
"204",19116,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Ni_f0.45um",2013-09-16 00:00:00,14.62,"ICP-MS 2008/2016"
"205",19117,"Écoquartier Bottière-Chesnaie","EcoQUA_004","Pb",2013-09-18 00:00:00,2.7,"ICP-MS 2008/2016"
"206",19118,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Ti",2013-09-18 00:00:00,0.004,"ICP-OES-1"
"207",19123,"Écoquartier Bottière-Chesnaie","EcoQUA_004","Ni",2013-09-18 00:00:00,2.75,"ICP-MS 2008/2016"
"208",19124,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Sr",2013-09-18 00:00:00,0.034,"ICP-OES-1"
"209",19310,"Écoquartier Bottière-Chesnaie","EcoQUA_013","As_sol",2015-09-30 13:55:00,14.9,"Fluorescence X in situ"
"210",19316,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Cu_sol",2015-09-30 13:55:00,21.27,"Fluorescence X in situ"
"211",19323,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Pb_sol",2015-09-30 13:55:00,51.58,"Fluorescence X in situ"
"212",19324,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Sr_sol",2015-09-30 13:55:00,105,"Fluorescence X in situ"
"213",19325,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Ti_sol",2015-09-30 13:55:00,2306.31,"Fluorescence X in situ"
"214",19327,"Écoquartier Bottière-Chesnaie","EcoQUA_013","Zn_sol",2015-09-30 13:55:00,40.65,"Fluorescence X in situ"
"215",19635,"Écoquartier Bottière-Chesnaie","EcoQUA_004","Cr_f0.45um",2013-09-09 00:00:00,0.31,"ICP-MS 2008/2016"
"216",19641,"Écoquartier Bottière-Chesnaie","EcoQUA_004","As",2013-09-09 00:00:00,6.84,"ICP-MS 2008/2016"
"217",19645,"Écoquartier Bottière-Chesnaie","EcoQUA_005","Pb",2013-09-18 00:00:00,23.6,"ICP-MS 2008/2016"
"218",19646,"Écoquartier Bottière-Chesnaie","EcoQUA_004","Cr",2013-09-09 00:00:00,0.46,"ICP-MS 2008/2016"
"219",19647,"Écoquartier Bottière-Chesnaie","EcoQUA_004","Cu",2013-09-09 00:00:00,2.38,"ICP-MS 2008/2016"
"220",19654,"Écoquartier Bottière-Chesnaie","EcoQUA_004","Ni_f0.45um",2013-09-09 00:00:00,2.4,"ICP-MS 2008/2016"
"221",19657,"Écoquartier Bottière-Chesnaie","EcoQUA_004","Sr_f0.45um",2013-09-09 00:00:00,0.086,"ICP-OES-1"
