"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"331",29648,"Bassin Ville au Blanc","VaB_03","Ni",2016-06-14 12:30:00,4.474,"ICP-MS 2008/2016"
"332",29650,"Bassin Ville au Blanc","VaB_03","Pb",2016-06-14 12:30:00,0.517,"ICP-MS 2008/2016"
"333",29651,"Bassin Ville au Blanc","VaB_03","Sr",2016-06-14 12:30:00,0.093,"ICP-OES-1"
"334",29652,"Bassin Ville au Blanc","VaB_03","Ti",2016-06-14 12:30:00,0.002,"ICP-OES-1"
"335",29653,"Bassin Ville au Blanc","VaB_03","V",2016-06-14 12:30:00,0.713,"ICP-MS 2008/2016"
"336",29654,"Bassin Ville au Blanc","VaB_03","Zn",2016-06-14 12:30:00,20.7,"ICP-1"
"337",29657,"Bassin Ville au Blanc","VaB_03","As_F0.45um",2016-06-14 12:30:00,2.544,"ICP-1"
"338",29662,"Bassin Ville au Blanc","VaB_03","Cr_F0.45um",2016-06-14 12:30:00,2.07,"ICP-MS 2008/2016"
"339",29663,"Bassin Ville au Blanc","VaB_03","Cu_F0.45um",2016-06-14 12:30:00,1.615,"ICP-MS 2008/2016"
"340",29670,"Bassin Ville au Blanc","VaB_03","Ni_F0.45um",2016-06-14 12:30:00,0.712,"ICP-MS 2008/2016"
"341",29672,"Bassin Ville au Blanc","VaB_03","Pb_F0.45um",2016-06-14 12:30:00,0.69,"ICP-MS 2008/2016"
"342",29673,"Bassin Ville au Blanc","VaB_03","Sr_F0.45um",2016-06-14 12:30:00,0.001,"ICP-OES-1"
"343",29674,"Bassin Ville au Blanc","VaB_03","Ti_F0.45um",2016-06-14 12:30:00,0.011,"ICP-OES-1"
"344",29675,"Bassin Ville au Blanc","VaB_03","V_F0.45um",2016-06-14 12:30:00,0.127,"ICP-MS 2008/2016"
"345",29676,"Bassin Ville au Blanc","VaB_03","Zn_F0.45um",2016-06-14 12:30:00,5.213,"ICP-1"
"346",29679,"Bassin Ville au Blanc","VaB_05","As_f0.45um",2016-06-14 12:40:00,36.9,"ICP-1"
"347",29684,"Bassin Ville au Blanc","VaB_05","Cr_f0.45um",2016-06-14 12:40:00,0.109,"ICP-MS 2008/2016"
"348",29685,"Bassin Ville au Blanc","VaB_05","Cu_f0.45um",2016-06-14 12:40:00,2.355,"ICP-MS 2008/2016"
"349",29692,"Bassin Ville au Blanc","VaB_05","Ni_f0.45um",2016-06-14 12:40:00,3.464,"ICP-MS 2008/2016"
"350",29694,"Bassin Ville au Blanc","VaB_05","Pb_f0.45um",2016-06-14 12:40:00,0.114,"ICP-MS 2008/2016"
"351",29695,"Bassin Ville au Blanc","VaB_05","Sr_f0.45um",2016-06-14 12:40:00,0.099,"ICP-OES-1"
"352",29697,"Bassin Ville au Blanc","VaB_05","V_f0.45um",2016-06-14 12:40:00,0.775,"ICP-MS 2008/2016"
"353",29698,"Bassin Ville au Blanc","VaB_05","Zn_f0.45um",2016-06-14 12:40:00,3.361,"ICP-1"
"354",29701,"Bassin Ville au Blanc","VaB_05","As",2016-06-14 12:40:00,54.5,"ICP-1"
"355",29706,"Bassin Ville au Blanc","VaB_05","Cr",2016-06-14 12:40:00,0.657,"ICP-MS 2008/2016"
"356",29707,"Bassin Ville au Blanc","VaB_05","Cu",2016-06-14 12:40:00,3.931,"ICP-MS 2008/2016"
"357",29714,"Bassin Ville au Blanc","VaB_05","Ni",2016-06-14 12:40:00,3.51,"ICP-MS 2008/2016"
"358",29716,"Bassin Ville au Blanc","VaB_05","Pb",2016-06-14 12:40:00,1.426,"ICP-MS 2008/2016"
"359",29717,"Bassin Ville au Blanc","VaB_05","Sr",2016-06-14 12:40:00,0.099,"ICP-OES-1"
"360",29718,"Bassin Ville au Blanc","VaB_05","Ti",2016-06-14 12:40:00,0.007,"ICP-OES-1"
"361",29719,"Bassin Ville au Blanc","VaB_05","V",2016-06-14 12:40:00,1.341,"ICP-MS 2008/2016"
"362",29720,"Bassin Ville au Blanc","VaB_05","Zn",2016-06-14 12:40:00,10.44,"ICP-1"
"363",29723,"Bassin Ville au Blanc","VaB_05","As_F0.45um",2016-06-14 12:40:00,11.637,"ICP-1"
"364",29728,"Bassin Ville au Blanc","VaB_05","Cr_F0.45um",2016-06-14 12:40:00,3.107,"ICP-MS 2008/2016"
"365",29729,"Bassin Ville au Blanc","VaB_05","Cu_F0.45um",2016-06-14 12:40:00,2.772,"ICP-MS 2008/2016"
"366",29736,"Bassin Ville au Blanc","VaB_05","Ni_F0.45um",2016-06-14 12:40:00,1.19,"ICP-MS 2008/2016"
"367",29738,"Bassin Ville au Blanc","VaB_05","Pb_F0.45um",2016-06-14 12:40:00,1.275,"ICP-MS 2008/2016"
"368",29739,"Bassin Ville au Blanc","VaB_05","Sr_F0.45um",2016-06-14 12:40:00,0.001,"ICP-OES-1"
