"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"175",2995,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,10.92,"Extraction CaCl2 + ICP-MS"
"176",3000,"Autres sites LEE","Autre_LEE_02","Cu_CaCl2",2014-04-28 12:00:00,0.12,"Extraction CaCl2 + ICP-OES"
"177",3001,"Autres sites LEE","Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,1.1,"Extraction CaCl2 + ICP-MS"
"178",3003,"Autres sites LEE","Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,1.91,"Extraction CaCl2 + ICP-MS"
"179",3004,"Autres sites LEE","Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,193.6,"Extraction CaCl2 + ICP-MS"
"180",3005,"Autres sites LEE","Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.31,"Extraction CaCl2 + ICP-MS"
"181",3006,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,18.01,"Extraction CaCl2 + ICP-MS"
"182",3011,"Autres sites LEE","Autre_LEE_02","Cu_CaCl2",2014-04-28 12:00:00,0.19,"Extraction CaCl2 + ICP-OES"
"183",3012,"Autres sites LEE","Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,2.08,"Extraction CaCl2 + ICP-MS"
"184",3013,"Autres sites LEE","Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,285.3,"Extraction CaCl2 + ICP-MS"
"185",3014,"Autres sites LEE","Autre_LEE_02","Sr_CaCl2",2014-04-28 12:00:00,0.35,"Extraction CaCl2 + ICP-OES"
"186",3015,"Autres sites LEE","Autre_LEE_02","Pb_CaCl2",2014-04-28 12:00:00,0.31,"Extraction CaCl2 + ICP-MS"
"187",3016,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,27.5,"Extraction CaCl2 + ICP-MS"
"188",3020,"Autres sites LEE","Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,2.51,"Extraction CaCl2 + ICP-MS"
"189",3021,"Autres sites LEE","Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,112.8,"Extraction CaCl2 + ICP-MS"
"190",3022,"Autres sites LEE","Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,9.81,"Extraction CaCl2 + ICP-MS"
