Date;Time;Valeur[l/s];État de la valeur;Interpolation;valid[%];Qualité;Interpolation;invalid[%];Qualité;Interpolation;missing[%];Qualité;Interpolation;Tags;Comments
29/05/201603:00:00;03:00:00;1.107;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201604:00:00;04:00:00;7.745;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201605:00:00;05:00:00;3.889;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201606:00:00;06:00:00;14.847;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201607:00:00;07:00:00;42.799;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201608:00:00;08:00:00;40.056;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201609:00:00;09:00:00;28.989;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201610:00:00;10:00:00;26.037;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201611:00:00;11:00:00;38.811;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201612:00:00;12:00:00;5.593;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201613:00:00;13:00:00;3.564;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201614:00:00;14:00:00;4.623;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201615:00:00;15:00:00;1.396;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201616:00:00;16:00:00;1.291;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201617:00:00;17:00:00;1.403;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201618:00:00;18:00:00;0.945;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201619:00:00;19:00:00;1.703;40 (Douteux);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201620:00:00;20:00:00;12.257;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201621:00:00;21:00:00;25.822;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201622:00:00;22:00:00;23.170;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
29/05/201623:00:00;23:00:00;33.398;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201600:00:00;00:00:00;46.757;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201601:00:00;01:00:00;40.339;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201602:00:00;02:00:00;31.127;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201603:00:00;03:00:00;23.148;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201604:00:00;04:00:00;18.453;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201605:00:00;05:00:00;13.393;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201606:00:00;06:00:00;9.382;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201607:00:00;07:00:00;6.288;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201608:00:00;08:00:00;5.479;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201609:00:00;09:00:00;4.339;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201610:00:00;10:00:00;4.059;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201611:00:00;11:00:00;3.233;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201612:00:00;12:00:00;2.523;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201613:00:00;13:00:00;2.874;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201614:00:00;14:00:00;3.185;0 (Bon);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201615:00:00;15:00:00;2.755;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201616:00:00;16:00:00;2.174;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201617:00:00;17:00:00;2.033;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201618:00:00;18:00:00;2.040;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201619:00:00;19:00:00;1.783;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201620:00:00;20:00:00;1.365;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201621:00:00;21:00:00;1.087;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201622:00:00;22:00:00;1.007;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
30/05/201623:00:00;23:00:00;0.810;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201600:00:00;00:00:00;0.775;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201601:00:00;01:00:00;0.724;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201602:00:00;02:00:00;0.656;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201603:00:00;03:00:00;0.551;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201604:00:00;04:00:00;0.496;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201605:00:00;05:00:00;0.419;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201606:00:00;06:00:00;0.402;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201607:00:00;07:00:00;0.439;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201608:00:00;08:00:00;0.415;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201609:00:00;09:00:00;0.398;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201610:00:00;10:00:00;0.338;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201611:00:00;11:00:00;0.312;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201612:00:00;12:00:00;0.305;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201613:00:00;13:00:00;0.281;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201614:00:00;14:00:00;0.261;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201615:00:00;15:00:00;0.279;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201616:00:00;16:00:00;0.234;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201617:00:00;17:00:00;0.250;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201618:00:00;18:00:00;0.260;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201619:00:00;19:00:00;0.252;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201620:00:00;20:00:00;0.279;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201621:00:00;21:00:00;0.265;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201622:00:00;22:00:00;0.370;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
31/05/201623:00:00;23:00:00;0.313;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201600:00:00;00:00:00;0.256;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201601:00:00;01:00:00;0.296;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201602:00:00;02:00:00;0.299;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201603:00:00;03:00:00;1.052;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201604:00:00;04:00:00;0.351;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201605:00:00;05:00:00;0.549;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201606:00:00;06:00:00;0.586;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201607:00:00;07:00:00;0.434;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201608:00:00;08:00:00;0.294;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201609:00:00;09:00:00;0.289;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201610:00:00;10:00:00;0.921;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201611:00:00;11:00:00;0.361;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201612:00:00;12:00:00;1.005;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201613:00:00;13:00:00;0.328;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201614:00:00;14:00:00;0.598;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201615:00:00;15:00:00;0.253;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201616:00:00;16:00:00;1.400;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201617:00:00;17:00:00;0.803;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201618:00:00;18:00:00;0.899;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201619:00:00;19:00:00;0.731;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201620:00:00;20:00:00;0.492;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201621:00:00;21:00:00;1.393;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201622:00:00;22:00:00;1.347;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
01/06/201623:00:00;23:00:00;1.226;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201600:00:00;00:00:00;3.254;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201601:00:00;01:00:00;6.859;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201602:00:00;02:00:00;4.502;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201603:00:00;03:00:00;1.017;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201604:00:00;04:00:00;1.262;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201605:00:00;05:00:00;3.220;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201606:00:00;06:00:00;1.201;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201607:00:00;07:00:00;2.318;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201608:00:00;08:00:00;4.152;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201609:00:00;09:00:00;3.981;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201610:00:00;10:00:00;2.957;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201611:00:00;11:00:00;2.208;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201612:00:00;12:00:00;1.319;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201613:00:00;13:00:00;1.166;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201614:00:00;14:00:00;0.696;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201615:00:00;15:00:00;2.281;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201616:00:00;16:00:00;1.693;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201617:00:00;17:00:00;2.039;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201618:00:00;18:00:00;4.956;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201619:00:00;19:00:00;5.766;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201620:00:00;20:00:00;1.979;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201621:00:00;21:00:00;6.048;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201622:00:00;22:00:00;8.176;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
02/06/201623:00:00;23:00:00;2.273;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201600:00:00;00:00:00;2.947;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201601:00:00;01:00:00;17.503;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201602:00:00;02:00:00;15.387;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201603:00:00;03:00:00;28.834;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201604:00:00;04:00:00;31.892;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201605:00:00;05:00:00;31.521;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201606:00:00;06:00:00;27.594;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201607:00:00;07:00:00;5.282;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201608:00:00;08:00:00;19.522;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201609:00:00;09:00:00;4.082;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201610:00:00;10:00:00;14.213;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201611:00:00;11:00:00;2.856;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201612:00:00;12:00:00;4.221;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201613:00:00;13:00:00;23.263;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201614:00:00;14:00:00;6.190;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201615:00:00;15:00:00;4.495;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201616:00:00;16:00:00;3.567;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201617:00:00;17:00:00;2.640;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201618:00:00;18:00:00;2.136;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201619:00:00;19:00:00;14.647;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201620:00:00;20:00:00;10.144;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201621:00:00;21:00:00;22.393;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201622:00:00;22:00:00;10.780;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
03/06/201623:00:00;23:00:00;21.535;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201600:00:00;00:00:00;1.594;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201601:00:00;01:00:00;19.645;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201602:00:00;02:00:00;21.827;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201603:00:00;03:00:00;0.995;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201604:00:00;04:00:00;7.471;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201605:00:00;05:00:00;18.389;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201606:00:00;06:00:00;4.054;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201607:00:00;07:00:00;6.036;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201608:00:00;08:00:00;3.833;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201609:00:00;09:00:00;8.073;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201610:00:00;10:00:00;23.488;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201611:00:00;11:00:00;8.722;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201612:00:00;12:00:00;9.189;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201613:00:00;13:00:00;5.933;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201614:00:00;14:00:00;1.208;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201615:00:00;15:00:00;1.852;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201616:00:00;16:00:00;0.905;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201617:00:00;17:00:00;4.091;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201618:00:00;18:00:00;6.591;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201619:00:00;19:00:00;19.550;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201620:00:00;20:00:00;0.486;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201621:00:00;21:00:00;4.130;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201622:00:00;22:00:00;18.273;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
04/06/201623:00:00;23:00:00;17.885;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
05/06/201600:00:00;00:00:00;22.971;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
05/06/201601:00:00;01:00:00;14.801;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
05/06/201602:00:00;02:00:00;5.977;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
05/06/201603:00:00;03:00:00;22.260;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
05/06/201604:00:00;04:00:00;29.738;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
05/06/201605:00:00;05:00:00;29.083;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
05/06/201606:00:00;06:00:00;4.127;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
05/06/201607:00:00;07:00:00;30.064;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
05/06/201608:00:00;08:00:00;17.935;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
05/06/201609:00:00;09:00:00;47.456;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
05/06/201610:00:00;10:00:00;9.285;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
05/06/201611:00:00;11:00:00;2.471;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
05/06/201612:00:00;12:00:00;11.071;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
05/06/201613:00:00;13:00:00;12.952;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
05/06/201614:00:00;14:00:00;0.895;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
05/06/201615:00:00;15:00:00;16.109;80 (Mauvais);104;100;0 (Bon);101;0;0 (Bon);101;0;0 (Bon);101;;mauvaises positions capteur
